"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ST6GALNAC3",1.69792101489332e-06,-0.268171471027428,0.906,0.885,0.0496404187914212
"MECOM",1.9486215904161e-06,0.263028130132102,0.798,0.744,0.0569699008174052
"CAMKMT",2.31518420114144e-06,0.278299326678713,0.25,0.19,0.0676867253045713
"PLXDC2",5.63031174982539e-06,-0.254169707872434,0.803,0.814,0.164607794317895
"MCTP1",5.69424025792673e-06,-0.380477111549322,0.385,0.436,0.166476808180746
"SGK1",1.28300112765645e-05,-0.25226794407265,0.385,0.432,0.375098209681639
"MALT1",1.65249481562055e-05,-0.335908839660015,0.27,0.317,0.483123384294823
"IQSEC1",2.61862772824257e-05,-0.272589722035217,0.245,0.294,0.765582002628998
"PCSK5",3.16212226413849e-05,-0.331275009923811,0.084,0.127,0.924478065143529
"FGF12",5.50027422798121e-05,0.303289557242329,0.35,0.308,1
"BMPR2",0.00115493062861836,-0.263250696555826,0.644,0.625,1
"ESYT2",0.00124188543367097,-0.250507654977047,0.653,0.629,1
"RIMKLB",0.00353008707233649,-0.254616241871442,0.207,0.237,1
"GALNT18",0.00931229708378384,-0.255960318003911,0.617,0.602,1
"ANKH",0.0149605683096635,-0.287786602654347,0.378,0.381,1
"GBE1",0.0161578678355565,-0.264530705938329,0.461,0.47,1
"TSHZ2",0.391190066269268,-0.274139774840305,0.416,0.411,1
