"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"STX4.3",4.08594270796455e-76,12.1095278341937,0.125,0.152,1.22578281238936e-72,"DCM-Macrophages","STX4"
"ARHGEF3.3",6.44814107669575e-76,1.76959460867891,0.109,0.149,1.93444232300873e-72,"DCM-Macrophages","ARHGEF3"
"ST3GAL6.2",7.09982573692681e-76,1.03113626560808,0.239,0.241,2.12994772107804e-72,"DCM-Macrophages","ST3GAL6"
"MS4A6A.2",1.03081929501623e-75,-5.1473883064399,0.357,0.449,3.0924578850487e-72,"DCM-Macrophages","MS4A6A"
"ZC3HAV1.2",1.35559066714258e-75,14.2269793576569,0.235,0.252,4.06677200142773e-72,"DCM-Macrophages","ZC3HAV1"
"CMSS1.1",5.91286680008793e-75,5.61336408793712,0.172,0.208,1.77386004002638e-71,"DCM-Macrophages","CMSS1"
"SERINC5.3",1.3000972429767e-74,-13.0140482222736,0.364,0.316,3.90029172893011e-71,"DCM-Macrophages","SERINC5"
"MT-ND4.3",1.84991378596342e-74,-6.64844497575063,0.313,0.304,5.54974135789025e-71,"DCM-Macrophages","MT-ND4"
"NRIP1.2",1.88690948073313e-74,3.52641708506266,0.19,0.227,5.66072844219938e-71,"DCM-Macrophages","NRIP1"
"SESN3.2",2.04518654580295e-74,-0.407144063764847,0.187,0.208,6.13555963740885e-71,"DCM-Macrophages","SESN3"
"CRADD.1",4.55023778691757e-74,0.446725012011782,0.155,0.187,1.36507133607527e-70,"DCM-Macrophages","CRADD"
"UMAD1.2",5.96789121554342e-74,-1.90748565742026,0.279,0.274,1.79036736466303e-70,"DCM-Macrophages","UMAD1"
"LIMK2.3",1.01378209583519e-73,11.926772156348,0.075,0.143,3.04134628750558e-70,"DCM-Macrophages","LIMK2"
"TMEM144.3",1.48245600306625e-73,1.99846043064585,0.154,0.182,4.44736800919876e-70,"DCM-Macrophages","TMEM144"
"BTG1.3",2.93883248164325e-73,-4.53824886896864,0.092,0.152,8.81649744492975e-70,"DCM-Macrophages","BTG1"
"ITGA4.2",1.78425918490834e-72,5.93411729832539,0.137,0.184,5.35277755472503e-69,"DCM-Macrophages","ITGA4"
"EPHA1-AS1.3",1.8913263618516e-72,-2.82933539327654,0.083,0.133,5.67397908555479e-69,"DCM-Macrophages","EPHA1-AS1"
"NUBPL.2",4.48861633367304e-72,4.58797798781843,0.213,0.225,1.34658490010191e-68,"DCM-Macrophages","NUBPL"
"RAPGEF1.3",1.68855970461018e-71,0.649615481667565,0.446,0.354,5.06567911383054e-68,"DCM-Macrophages","RAPGEF1"
"TNNC1.3",4.65341313033564e-71,-2.04015346549061,0.3,0.402,1.39602393910069e-67,"DCM-Macrophages","TNNC1"
"SYT1.3",9.70861099372988e-71,1.37752880215759,0.128,0.164,2.91258329811896e-67,"DCM-Macrophages","SYT1"
"SSH2.3",1.03729031638517e-70,-2.6982897422037,0.341,0.423,3.11187094915552e-67,"DCM-Macrophages","SSH2"
"PTPN1.3",1.082964877751e-70,9.73675347294988,0.241,0.259,3.24889463325299e-67,"DCM-Macrophages","PTPN1"
"MAP4K4.3",1.16961240648042e-70,-12.2124486056883,0.241,0.25,3.50883721944126e-67,"DCM-Macrophages","MAP4K4"
"TTC28.1",1.39827826744431e-70,-5.63049118054497,0.28,0.274,4.19483480233293e-67,"DCM-Macrophages","TTC28"
"C7.2",1.59813574394724e-70,-16.9996840398218,0.041,0.1,4.79440723184173e-67,"DCM-Macrophages","C7"
"MMS22L.3",1.67970769606293e-70,-8.80505371287489,0.093,0.143,5.0391230881888e-67,"DCM-Macrophages","MMS22L"
"MDM2.3",1.98586009185508e-70,-0.535050930936965,0.165,0.206,5.95758027556524e-67,"DCM-Macrophages","MDM2"
"LHFPL2.2",2.01178732106837e-70,0.846386405373702,0.236,0.24,6.0353619632051e-67,"DCM-Macrophages","LHFPL2"
"FKBP5.2",3.39188298117645e-70,7.37712171361748,0.304,0.394,1.01756489435293e-66,"DCM-Macrophages","FKBP5"
"RTN1.2",1.02062686031766e-69,-0.618317306624698,0.409,0.334,3.06188058095298e-66,"DCM-Macrophages","RTN1"
"RCN3.3",1.40594516800776e-69,-1.172917636137,0.345,0.296,4.21783550402329e-66,"DCM-Macrophages","RCN3"
"NR3C1.1",1.68536712218079e-69,-5.99048283127264,0.459,0.369,5.05610136654238e-66,"DCM-Macrophages","NR3C1"
"ABL2.3",1.82245361407891e-69,-3.63438291116251,0.25,0.264,5.46736084223672e-66,"DCM-Macrophages","ABL2"
"VAV2.2",2.15121191152791e-69,-15.2831621570778,0.141,0.18,6.45363573458374e-66,"DCM-Macrophages","VAV2"
"CLEC7A.3",7.35396149879784e-69,-1.63971333002593,0.228,0.386,2.20618844963935e-65,"DCM-Macrophages","CLEC7A"
"IL15.2",1.35021775835311e-68,-3.51119185520331,0.181,0.213,4.05065327505932e-65,"DCM-Macrophages","IL15"
"SYNE1.3",1.49949219965681e-68,1.65348181203375,0.307,0.288,4.49847659897043e-65,"DCM-Macrophages","SYNE1"
"BRCA2.2",2.93220933768776e-68,-2.50514890899421,0.107,0.151,8.79662801306328e-65,"DCM-Macrophages","BRCA2"
"FCHSD2.2",5.77566938252946e-68,21.8049942572078,0.451,0.365,1.73270081475884e-64,"DCM-Macrophages","FCHSD2"
"PAG1.2",7.00038269749684e-68,9.61348365775905,0.339,0.315,2.10011480924905e-64,"DCM-Macrophages","PAG1"
"NDUFAF2.3",7.6406317224342e-68,8.67489036970794,0.116,0.177,2.29218951673026e-64,"DCM-Macrophages","NDUFAF2"
"HIPK2.1",9.86832453269407e-68,-23.9266718055767,0.138,0.201,2.96049735980822e-64,"DCM-Macrophages","HIPK2"
"NFKB1.2",1.64463927154156e-67,6.53275624502053,0.215,0.246,4.93391781462469e-64,"DCM-Macrophages","NFKB1"
"FTH1.2",1.81215299706981e-67,3.87828725741564,0.429,0.346,5.43645899120943e-64,"DCM-Macrophages","FTH1"
"TSHZ3.2",2.23461458807657e-67,0.570136970008049,0.213,0.239,6.7038437642297e-64,"DCM-Macrophages","TSHZ3"
"CPVL.2",5.53850984913238e-67,3.79385525702619,0.397,0.337,1.66155295473971e-63,"DCM-Macrophages","CPVL"
"MEGF9.1",1.58375444851491e-66,-3.82894003176497,0.157,0.206,4.75126334554472e-63,"DCM-Macrophages","MEGF9"
"LDB3.3",2.33124022646251e-66,-1.871488997665,0.081,0.122,6.99372067938752e-63,"DCM-Macrophages","LDB3"
"DLEU2.3",5.85501328723631e-66,-13.336616583817,0.336,0.421,1.75650398617089e-62,"DCM-Macrophages","DLEU2"
"RNLS.3",1.0718568513415e-65,-3.2460762532545,0.083,0.138,3.2155705540245e-62,"DCM-Macrophages","RNLS"
"PITPNC1.2",2.64349173582642e-65,-10.645864514272,0.23,0.242,7.93047520747927e-62,"DCM-Macrophages","PITPNC1"
"RFX3-AS1.2",3.46362157341014e-65,-4.05922137523133,0.118,0.163,1.03908647202304e-61,"DCM-Macrophages","RFX3-AS1"
"DGKH.1",9.69460947496969e-65,-1.51097677510206,0.166,0.21,2.90838284249091e-61,"DCM-Macrophages","DGKH"
"SLCO3A1.1",2.73788949737055e-64,-1.67582571108288,0.39,0.342,8.21366849211164e-61,"DCM-Macrophages","SLCO3A1"
"LPAR1.3",4.07626153158045e-64,-2.5928355289167,0.135,0.172,1.22287845947414e-60,"DCM-Macrophages","LPAR1"
"MT-CO3.3",1.6062424894817e-63,-1.43056809273927,0.451,0.356,4.8187274684451e-60,"DCM-Macrophages","MT-CO3"
"MGMT.1",2.19975162623891e-63,-1.27646029582216,0.235,0.257,6.59925487871672e-60,"DCM-Macrophages","MGMT"
"ACSL4.3",1.5393304698469e-62,0.697046704118964,0.195,0.231,4.61799140954069e-59,"DCM-Macrophages","ACSL4"
"APBB1IP.1",1.66736126427409e-62,-5.24161224500706,0.286,0.405,5.00208379282228e-59,"DCM-Macrophages","APBB1IP"
"HERPUD1.2",5.83726017857761e-62,7.83393482856263,0.291,0.298,1.75117805357328e-58,"DCM-Macrophages","HERPUD1"
"EZR.3",6.81982894326242e-62,-11.6800693884394,0.132,0.18,2.04594868297873e-58,"DCM-Macrophages","EZR"
"HLCS.3",7.69505752465772e-62,0.851641442255436,0.145,0.192,2.30851725739731e-58,"DCM-Macrophages","HLCS"
"MYO1D.3",8.01947849668405e-62,9.15507768187901,0.191,0.219,2.40584354900521e-58,"DCM-Macrophages","MYO1D"
"MT-CO1.3",1.94821609202892e-61,-2.4791030947639,0.431,0.341,5.84464827608675e-58,"DCM-Macrophages","MT-CO1"
"FUT8.3",6.10480237286241e-60,-5.51772677242362,0.158,0.198,1.83144071185872e-56,"DCM-Macrophages","FUT8"
"TMEM161B-AS1.2",1.145276051584e-59,0.47944352362208,0.145,0.195,3.43582815475201e-56,"DCM-Macrophages","TMEM161B-AS1"
"BTG2.3",1.79373947111311e-59,-0.447226071996392,0.157,0.208,5.38121841333931e-56,"DCM-Macrophages","BTG2"
"SOD2.3",4.37450818463092e-59,7.11318286030245,0.183,0.228,1.31235245538928e-55,"DCM-Macrophages","SOD2"
"PDE4B.2",5.15232061255623e-59,6.12613759515791,0.382,0.326,1.54569618376687e-55,"DCM-Macrophages","PDE4B"
"MT-ND1.3",3.51251215091828e-58,0.774317984092413,0.327,0.316,1.05375364527548e-54,"DCM-Macrophages","MT-ND1"
"RAB11FIP1.3",5.36676202502745e-58,-5.75161446089396,0.189,0.214,1.61002860750824e-54,"DCM-Macrophages","RAB11FIP1"
"DOCK4.2",1.6640153164437e-57,9.1107503027865,0.413,0.336,4.99204594933111e-54,"DCM-Macrophages","DOCK4"
"CLYBL.3",1.74323668120118e-57,4.16126213599639,0.122,0.173,5.22971004360353e-54,"DCM-Macrophages","CLYBL"
"MNDA.3",2.04614297159607e-57,-2.64323443390981,0.131,0.19,6.13842891478821e-54,"DCM-Macrophages","MNDA"
"ADD3.2",4.0734952186778e-57,-26.9278208837654,0.16,0.208,1.22204856560334e-53,"DCM-Macrophages","ADD3"
"RPL30.3",1.12475332984569e-56,-0.596700510709119,0.096,0.167,3.37425998953706e-53,"DCM-Macrophages","RPL30"
"NT5DC1.3",1.1778341438904e-56,0.682295406758127,0.189,0.216,3.53350243167121e-53,"DCM-Macrophages","NT5DC1"
"ELP4.2",1.26171847342532e-56,-2.23234183751475,0.23,0.258,3.78515542027596e-53,"DCM-Macrophages","ELP4"
"RPS15.2",1.32905632323428e-56,-0.955010134144355,0.095,0.177,3.98716896970284e-53,"DCM-Macrophages","RPS15"
"MICAL2.2",2.85530896434027e-56,-3.87493904918822,0.199,0.245,8.5659268930208e-53,"DCM-Macrophages","MICAL2"
"ANKRD44.1",2.87377837780637e-56,-7.03316469536258,0.447,0.366,8.62133513341912e-53,"DCM-Macrophages","ANKRD44"
"FOXO3.3",6.82168376313365e-56,7.01620376485211,0.407,0.33,2.0465051289401e-52,"DCM-Macrophages","FOXO3"
"ESR1.3",3.76168768821962e-55,-4.12867018178696,0.197,0.228,1.12850630646589e-51,"DCM-Macrophages","ESR1"
"TAF3.1",6.90429661815728e-55,0.747898046163866,0.22,0.251,2.07128898544719e-51,"DCM-Macrophages","TAF3"
"OOEP.3",8.0761278481818e-55,2.42296582007186,0.065,0.116,2.42283835445454e-51,"DCM-Macrophages","OOEP"
"CCDC186.2",8.13289730850612e-55,-15.3424215493846,0.138,0.186,2.43986919255184e-51,"DCM-Macrophages","CCDC186"
"MSRA.2",1.04572125286568e-54,1.21031017848621,0.248,0.269,3.13716375859704e-51,"DCM-Macrophages","MSRA"
"TBC1D4.3",1.27795129758107e-54,1.2356818511585,0.256,0.256,3.8338538927432e-51,"DCM-Macrophages","TBC1D4"
"LIMCH1.3",2.14389681136374e-54,-13.0811937998968,0.162,0.191,6.43169043409122e-51,"DCM-Macrophages","LIMCH1"
"HSP90AA1.3",3.33128134995115e-54,-25.8547189051081,0.194,0.242,9.99384404985344e-51,"DCM-Macrophages","HSP90AA1"
"SH3BP5.1",4.26719726920861e-54,1.94767393137831,0.288,0.294,1.28015918076258e-50,"DCM-Macrophages","SH3BP5"
"FRMD4A.2",6.71486021455813e-54,3.66207810454369,0.438,0.353,2.01445806436744e-50,"DCM-Macrophages","FRMD4A"
"SPATS2L.1",8.02177528788677e-54,25.6242405732595,0.325,0.311,2.40653258636603e-50,"DCM-Macrophages","SPATS2L"
"RPL11.3",1.6068678110009e-53,1.68395896035868,0.102,0.184,4.82060343300271e-50,"DCM-Macrophages","RPL11"
"CD38.2",2.03373454590758e-53,-17.3713383340739,0.043,0.118,6.10120363772274e-50,"DCM-Macrophages","CD38"
"FCGBP.2",3.45590033505961e-53,-2.63258475788107,0.027,0.105,1.03677010051788e-49,"DCM-Macrophages","FCGBP"
"TIAM1.3",3.73661060082702e-53,-0.891601503989585,0.198,0.235,1.12098318024811e-49,"DCM-Macrophages","TIAM1"
"ZFP36.2",5.93166257763555e-53,-0.54384923059593,0.377,0.321,1.77949877329066e-49,"DCM-Macrophages","ZFP36"
"TNFRSF21.1",6.06441528884723e-53,1.31480401355463,0.169,0.209,1.81932458665417e-49,"DCM-Macrophages","TNFRSF21"
"ABR.2",1.08782259904162e-52,-8.6247477817945,0.447,0.361,3.26346779712485e-49,"DCM-Macrophages","ABR"
"PALLD.3",1.19928687330812e-52,-17.8757597242465,0.172,0.205,3.59786061992436e-49,"DCM-Macrophages","PALLD"
"FGD4.2",1.38361292060648e-52,-9.5093908787746,0.345,0.415,4.15083876181943e-49,"DCM-Macrophages","FGD4"
"MT-ND5.3",1.50802482590346e-52,-1.28390106093345,0.274,0.289,4.5240744777104e-49,"DCM-Macrophages","MT-ND5"
"NEDD9.2",6.82019084349899e-52,-16.9456911789521,0.12,0.174,2.0460572530497e-48,"DCM-Macrophages","NEDD9"
"SPTBN1.3",9.13879207698087e-52,-23.4248295830337,0.072,0.123,2.74163762309426e-48,"DCM-Macrophages","SPTBN1"
"ATG10.2",9.65192562250818e-52,-1.59191567299531,0.174,0.213,2.89557768675245e-48,"DCM-Macrophages","ATG10"
"FNDC3A.2",1.19763381518497e-51,-1.16120592048168,0.424,0.343,3.5929014455549e-48,"DCM-Macrophages","FNDC3A"
"INPP4B.2",2.1119952388512e-51,-23.61706768412,0.089,0.154,6.33598571655361e-48,"DCM-Macrophages","INPP4B"
"IFI44.3",6.88139079205482e-51,2.93275779594573,0.25,0.265,2.06441723761645e-47,"DCM-Macrophages","IFI44"
"MGLL.3",1.04435639140916e-50,10.7666035566985,0.143,0.186,3.13306917422747e-47,"DCM-Macrophages","MGLL"
"KLF12.3",1.1911278210154e-50,-0.924198743978213,0.186,0.219,3.57338346304619e-47,"DCM-Macrophages","KLF12"
"HLA-B.3",1.48886275374899e-50,2.60326509022862,0.328,0.323,4.46658826124698e-47,"DCM-Macrophages","HLA-B"
"RPS6KA3.2",1.70600242502308e-50,3.38184717010708,0.356,0.333,5.11800727506925e-47,"DCM-Macrophages","RPS6KA3"
"ZDHHC14.2",2.03377055123999e-50,12.3424955601398,0.244,0.264,6.10131165371998e-47,"DCM-Macrophages","ZDHHC14"
"APBA1.3",2.91720258351099e-50,-2.86703927599112,0.248,0.263,8.75160775053297e-47,"DCM-Macrophages","APBA1"
"FAM117B.2",1.37030725221699e-49,-6.14401769126583,0.137,0.2,4.11092175665096e-46,"DCM-Macrophages","FAM117B"
"DMD.3",1.44401762844263e-49,-13.1107483211608,0.283,0.288,4.3320528853279e-46,"DCM-Macrophages","DMD"
"MSR1.2",1.65837524279426e-49,-4.50629710983687,0.427,0.351,4.97512572838278e-46,"DCM-Macrophages","MSR1"
"SGMS2.3",1.81845494550709e-49,-8.85512787464056,0.136,0.187,5.45536483652126e-46,"DCM-Macrophages","SGMS2"
"TPM4.2",1.66768420388765e-48,6.44798520821444,0.157,0.209,5.00305261166295e-45,"DCM-Macrophages","TPM4"
"KIAA1328.2",2.31894417787892e-48,-2.42161009853469,0.188,0.236,6.95683253363676e-45,"DCM-Macrophages","KIAA1328"
"GMDS.2",5.66331407444519e-48,-0.976289529387385,0.203,0.248,1.69899422233356e-44,"DCM-Macrophages","GMDS"
"HIVEP3.3",1.64285184768847e-47,-5.5931048124806,0.152,0.203,4.9285555430654e-44,"DCM-Macrophages","HIVEP3"
"DUSP6.2",2.36596102965552e-47,5.9130837803324,0.166,0.219,7.09788308896655e-44,"DCM-Macrophages","DUSP6"
"FTX.1",4.40426726235558e-47,0.66816906359328,0.465,0.394,1.32128017870667e-43,"DCM-Macrophages","FTX"
"FABP5.3",5.07859447656877e-47,-10.7850269343262,0.05,0.124,1.52357834297063e-43,"DCM-Macrophages","FABP5"
"AGAP1.1",5.31201023965944e-47,4.30880587975843,0.22,0.254,1.59360307189783e-43,"DCM-Macrophages","AGAP1"
"ENG.2",1.05498124547557e-46,-2.89120864384155,0.15,0.204,3.16494373642672e-43,"DCM-Macrophages","ENG"
"VCL.3",1.39197573927661e-46,-2.99604745194271,0.097,0.162,4.17592721782984e-43,"DCM-Macrophages","VCL"
"PTPRM.2",2.10318968700309e-46,-5.39988761807606,0.382,0.341,6.30956906100927e-43,"DCM-Macrophages","PTPRM"
"HLA-A.2",2.42891618034334e-46,1.97201054466947,0.204,0.251,7.28674854103002e-43,"DCM-Macrophages","HLA-A"
"CDR2.3",2.47807441841308e-46,-0.550515242685591,0.163,0.217,7.43422325523925e-43,"DCM-Macrophages","CDR2"
"PPP1R12B.2",3.53751273372876e-46,-27.8809229296333,0.265,0.288,1.06125382011863e-42,"DCM-Macrophages","PPP1R12B"
"MAP3K8.3",1.06672276835404e-45,1.37276410049586,0.313,0.394,3.20016830506211e-42,"DCM-Macrophages","MAP3K8"
"SULT1B1.2",2.67510670955776e-45,-13.8062027311798,0.016,0.106,8.02532012867328e-42,"DCM-Macrophages","SULT1B1"
"PCED1B.2",5.59465942125181e-45,-9.04823515813614,0.121,0.198,1.67839782637554e-41,"DCM-Macrophages","PCED1B"
"NEXN.3",1.2111456559058e-44,-17.173686440031,0.078,0.136,3.63343696771741e-41,"DCM-Macrophages","NEXN"
"NCF1.3",3.96347902754398e-44,-2.93757288959856,0.197,0.216,1.1890437082632e-40,"DCM-Macrophages","NCF1"
"S100A9.1",8.82397091748465e-44,-29.7357425719898,0.013,0.122,2.6471912752454e-40,"DCM-Macrophages","S100A9"
"CELF2.2",1.34843212931537e-43,-2.89937420304297,0.368,0.432,4.04529638794612e-40,"DCM-Macrophages","CELF2"
"ADAM9.1",1.9664619670156e-43,0.435056558400353,0.278,0.301,5.89938590104681e-40,"DCM-Macrophages","ADAM9"
"SASH1.3",2.26997728751456e-43,7.07294758658487,0.172,0.219,6.80993186254367e-40,"DCM-Macrophages","SASH1"
"PLAGL1.2",5.09222014347112e-43,-1.82638893697585,0.217,0.262,1.52766604304134e-39,"DCM-Macrophages","PLAGL1"
"LY96.3",2.04665314941248e-42,0.560611332255227,0.219,0.261,6.13995944823743e-39,"DCM-Macrophages","LY96"
"CAMK1D",3.36723493228755e-42,0.279923623437068,0.429,0.363,1.01017047968627e-38,"DCM-Macrophages","CAMK1D"
"ATP2B4.3",5.3502409416302e-42,7.74909375216152,0.234,0.266,1.60507228248906e-38,"DCM-Macrophages","ATP2B4"
"PTPRG.3",1.07913759796206e-41,-2.51444457725116,0.084,0.143,3.23741279388619e-38,"DCM-Macrophages","PTPRG"
"PFKFB3.2",1.64082354363586e-41,-1.74249141235654,0.333,0.323,4.92247063090759e-38,"DCM-Macrophages","PFKFB3"
"RYR1.2",3.00755414736469e-41,4.32220233434167,0.207,0.241,9.02266244209406e-38,"DCM-Macrophages","RYR1"
"CD99.2",5.65382304214033e-41,7.09468875413787,0.339,0.33,1.6961469126421e-37,"DCM-Macrophages","CD99"
"MGAT5.2",4.79115291479881e-40,2.05691225313143,0.441,0.371,1.43734587443964e-36,"DCM-Macrophages","MGAT5"
"STON2.3",6.85246868584248e-40,0.851354627030866,0.28,0.29,2.05574060575274e-36,"DCM-Macrophages","STON2"
"PSTPIP2.3",8.85417295545286e-40,3.23248760197532,0.137,0.211,2.65625188663586e-36,"DCM-Macrophages","PSTPIP2"
"FLVCR2.3",1.64166170864532e-39,-4.55660528054568,0.086,0.163,4.92498512593597e-36,"DCM-Macrophages","FLVCR2"
"FGR.1",1.74980725220533e-39,0.571853573046435,0.122,0.194,5.24942175661598e-36,"DCM-Macrophages","FGR"
"ST6GAL1.2",3.77667686272883e-39,-4.61517202663068,0.392,0.345,1.13300305881865e-35,"DCM-Macrophages","ST6GAL1"
"CMYA5.3",5.23689296796987e-39,-0.61514015607095,0.111,0.162,1.57106789039096e-35,"DCM-Macrophages","CMYA5"
"CPEB4.2",5.91420019545782e-39,5.00525351564802,0.375,0.353,1.77426005863735e-35,"DCM-Macrophages","CPEB4"
"CEP128.1",6.02062594482119e-39,-5.12557902642032,0.163,0.224,1.80618778344636e-35,"DCM-Macrophages","CEP128"
"FGF12.3",8.25963743866518e-39,-27.4338985785404,0.114,0.168,2.47789123159955e-35,"DCM-Macrophages","FGF12"
"CHSY1.3",1.53359618499416e-38,2.77723841393916,0.27,0.292,4.60078855498247e-35,"DCM-Macrophages","CHSY1"
"TNFRSF11A.2",1.7699233034614e-38,-3.87414237167192,0.063,0.146,5.30976991038421e-35,"DCM-Macrophages","TNFRSF11A"
"ERO1B.2",2.89765340466871e-38,23.7754382047689,0.193,0.24,8.69296021400613e-35,"DCM-Macrophages","ERO1B"
"WWOX.2",3.01308701389644e-38,-0.317043733474595,0.384,0.332,9.03926104168933e-35,"DCM-Macrophages","WWOX"
"TIMP3.3",4.16499494630932e-38,7.42496276602514,0.047,0.119,1.2494984838928e-34,"DCM-Macrophages","TIMP3"
"S100A10.2",7.84438847055015e-38,-6.20195936716931,0.132,0.197,2.35331654116505e-34,"DCM-Macrophages","S100A10"
"PLXNA2.2",9.21647043141363e-38,-5.92516893787577,0.162,0.222,2.76494112942409e-34,"DCM-Macrophages","PLXNA2"
"TUBA1B.1",2.50798368278929e-36,-4.00013307405383,0.082,0.178,7.52395104836787e-33,"DCM-Macrophages","TUBA1B"
"TPM2.3",4.13407780148405e-36,-13.8206517168779,0.066,0.135,1.24022334044521e-32,"DCM-Macrophages","TPM2"
"SMYD3.3",6.57938189441371e-36,-5.98500117741191,0.363,0.335,1.97381456832411e-32,"DCM-Macrophages","SMYD3"
"PEPD.3",9.88287239143535e-36,-3.94656519637044,0.153,0.207,2.96486171743061e-32,"DCM-Macrophages","PEPD"
"ITSN1.1",1.30348897111981e-35,1.9528977380548,0.419,0.353,3.91046691335943e-32,"DCM-Macrophages","ITSN1"
"THRB.3",2.3851995451638e-35,-6.33267590253365,0.311,0.396,7.15559863549139e-32,"DCM-Macrophages","THRB"
"UTY.3",2.89634813471758e-35,-0.987024872974154,0.237,0.266,8.68904440415273e-32,"DCM-Macrophages","UTY"
"XKR6.2",3.24134721520652e-35,2.48976981213978,0.226,0.266,9.72404164561955e-32,"DCM-Macrophages","XKR6"
"SCARB1.3",1.05027020134148e-34,1.94762173384616,0.213,0.239,3.15081060402443e-31,"DCM-Macrophages","SCARB1"
"DICER1.3",1.29521436240979e-34,-1.26381237028032,0.356,0.355,3.88564308722938e-31,"DCM-Macrophages","DICER1"
"ST6GALNAC3.3",2.49554098300042e-34,-8.11929209497458,0.158,0.227,7.48662294900126e-31,"DCM-Macrophages","ST6GALNAC3"
"PEAK1.1",2.96878178702377e-34,5.32331310161468,0.438,0.373,8.90634536107131e-31,"DCM-Macrophages","PEAK1"
"FNIP2.2",3.43133359000467e-34,13.0407160719905,0.263,0.296,1.0294000770014e-30,"DCM-Macrophages","FNIP2"
"KHDRBS2.2",4.18213158184887e-34,-2.82053717671665,0.296,0.297,1.25463947455466e-30,"DCM-Macrophages","KHDRBS2"
"PDE7B.1",7.9797029668839e-34,7.08434227847155,0.347,0.311,2.39391089006517e-30,"DCM-Macrophages","PDE7B"
"RANBP2.2",8.60446725672283e-34,-25.8508382853755,0.244,0.283,2.58134017701685e-30,"DCM-Macrophages","RANBP2"
"TBC1D2.2",1.20256181545432e-33,-1.61583500157255,0.095,0.169,3.60768544636295e-30,"DCM-Macrophages","TBC1D2"
"HDAC9.3",1.41866217321407e-33,-0.869429641497099,0.314,0.368,4.25598651964221e-30,"DCM-Macrophages","HDAC9"
"INVS.2",1.96338917304684e-33,0.410184783891193,0.244,0.284,5.89016751914051e-30,"DCM-Macrophages","INVS"
"P2RY12.3",2.63468743021302e-33,-2.65150613646811,0.088,0.162,7.90406229063907e-30,"DCM-Macrophages","P2RY12"
"MAN1A1.2",1.21306324889633e-32,4.83066656763098,0.401,0.338,3.639189746689e-29,"DCM-Macrophages","MAN1A1"
"FGF13.3",1.46481354781903e-32,3.21072185643348,0.228,0.228,4.3944406434571e-29,"DCM-Macrophages","FGF13"
"KAT6B.3",1.55920122265289e-32,-0.851379382472334,0.176,0.223,4.67760366795867e-29,"DCM-Macrophages","KAT6B"
"STEAP1B.3",1.69761650492968e-32,5.89570376853488,0.08,0.153,5.09284951478904e-29,"DCM-Macrophages","STEAP1B"
"B4GALT1.2",2.33245845963755e-32,-3.54381515209988,0.245,0.286,6.99737537891265e-29,"DCM-Macrophages","B4GALT1"
"EDA.1",2.8061617724661e-32,1.97646674904289,0.332,0.307,8.41848531739829e-29,"DCM-Macrophages","EDA"
"ITPR2.3",3.56526012902559e-32,-1.14182521109033,0.439,0.382,1.06957803870768e-28,"DCM-Macrophages","ITPR2"
"RAD51B.1",9.20749171594625e-32,2.37617880850619,0.391,0.346,2.76224751478387e-28,"DCM-Macrophages","RAD51B"
"MT-ATP6.3",9.58325040653522e-32,-2.27111280565836,0.366,0.347,2.87497512196056e-28,"DCM-Macrophages","MT-ATP6"
"PLPP3.3",1.4140216151143e-31,-2.14541142883513,0.082,0.159,4.24206484534289e-28,"DCM-Macrophages","PLPP3"
"PBX3.2",1.46774868288409e-31,2.98691333007717,0.344,0.332,4.40324604865228e-28,"DCM-Macrophages","PBX3"
"MT-CO2.3",1.49984155484074e-31,9.5603231287318,0.419,0.352,4.49952466452223e-28,"DCM-Macrophages","MT-CO2"
"VOPP1.2",1.53681339376798e-31,1.10257408783581,0.322,0.404,4.61044018130393e-28,"DCM-Macrophages","VOPP1"
"DDX21.3",2.73185605231671e-31,-4.98079229398606,0.141,0.216,8.19556815695014e-28,"DCM-Macrophages","DDX21"
"MARCH1.2",3.73838023712164e-31,11.4184025093618,0.36,0.42,1.12151407113649e-27,"DCM-Macrophages","MARCH1"
